1788989663.86	$GPGGA,213437.09,3001.72816,S,05112.75641,W,1,07,1.12,88.43,M,,M,,*48
1788989663.86	$GPGLL,3001.72816,S,05112.75641,W,213437.09,A,A*61
1788989663.86	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989663.86	$GPGSV,4,1,15,1,03,245,,2,17,232,25,8,41,234,24,10,51,157,25,1*5B
1788989663.86	$GPGSV,4,2,15,16,16,321,22,18,10,080,21,23,23,134,32,24,00,131,,1*67
1788989663.86	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*67
1788989663.86	$GPGSV,4,4,15,193,,,25,197,,,27,201,,,24,1*53
1788989663.86	$GPRMC,213437.09,A,3001.72816,S,05112.75641,W,0.29,89.66,090926,,,A,V*12
1788989664.89	$GPGGA,213438.09,3001.72847,S,05112.75640,W,1,07,1.12,88.77,M,,M,,*45
1788989664.89	$GPGLL,3001.72847,S,05112.75640,W,213438.09,A,A*6B
1788989664.89	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989664.89	$GPGSV,4,1,15,1,03,245,,2,17,232,24,8,41,234,24,10,51,157,26,1*59
1788989664.89	$GPGSV,4,2,15,16,16,321,23,18,10,080,20,23,23,134,33,24,00,131,,1*66
1788989664.89	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*67
1788989664.89	$GPGSV,4,4,15,193,,,24,197,,,28,201,,,24,1*5D
1788989664.89	$GPRMC,213438.09,A,3001.72847,S,05112.75640,W,0.18,89.66,090926,,,A,V*1A
1788989665.92	$GPGGA,213439.09,3001.72867,S,05112.75660,W,1,07,1.12,88.24,M,,M,,*42
1788989665.92	$GPGLL,3001.72867,S,05112.75660,W,213439.09,A,A*6A
1788989665.92	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989665.92	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,24,10,51,157,26,1*5E
1788989665.92	$GPGSV,4,2,15,16,16,321,24,18,10,080,20,23,23,134,33,24,00,131,,1*61
1788989665.92	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989665.92	$GPGSV,4,4,15,193,,,28,197,,,29,201,,,27,1*53
1788989665.92	$GPRMC,213439.09,A,3001.72867,S,05112.75660,W,0.07,89.66,090926,,,A,V*15
1788989666.94	$GPGGA,213440.09,3001.72886,S,05112.75658,W,1,07,1.12,88.31,M,,M,,*4C
1788989666.94	$GPGLL,3001.72886,S,05112.75658,W,213440.09,A,A*60
1788989666.94	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989666.94	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,24,10,51,157,26,1*5E
1788989666.94	$GPGSV,4,2,15,16,16,321,26,18,10,080,19,23,23,134,32,24,00,131,,1*68
1788989666.94	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989666.94	$GPGSV,4,4,15,193,,,34,197,,,27,201,,,25,1*52
1788989666.94	$GPRMC,213440.09,A,3001.72886,S,05112.75658,W,0.14,89.66,090926,,,A,V*1D
1788989667.96	$GPGGA,213441.09,3001.72884,S,05112.75661,W,1,07,1.12,88.59,M,,M,,*4B
1788989667.96	$GPGLL,3001.72884,S,05112.75661,W,213441.09,A,A*69
1788989667.96	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989667.96	$GPGSV,4,1,15,1,03,245,,2,17,232,23,8,41,234,25,10,51,157,26,1*5F
1788989667.96	$GPGSV,4,2,15,16,16,321,27,18,10,080,19,23,23,134,33,24,00,131,,1*68
1788989667.96	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989667.96	$GPGSV,4,4,15,193,,,34,197,,,27,201,,,24,1*53
1788989667.96	$GPRMC,213441.09,A,3001.72884,S,05112.75661,W,0.13,89.66,090926,,,A,V*13
1788989668.99	$GPGGA,213442.09,3001.72883,S,05112.75662,W,1,07,1.12,88.83,M,,M,,*4B
1788989668.99	$GPGLL,3001.72883,S,05112.75662,W,213442.09,A,A*6E
1788989668.99	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
