t_s,media_mA,min_mA,max_mA,n
63.70,35.5287,23.8121,63.9052,10240
63.80,35.2199,23.7630,64.9240,10240
63.90,34.5808,23.9593,64.1362,9728
64.00,35.0771,23.8612,63.9052,10240
64.10,35.0619,23.3220,64.2517,9728
64.20,35.5186,24.1067,63.7899,10240
64.31,34.2304,23.7630,64.4250,10240
64.41,35.4259,23.7140,64.4250,9728
64.51,35.1520,23.8121,64.3095,10240
64.61,34.4653,23.8612,64.0207,10240
64.71,35.1457,23.8121,64.0784,9728
64.81,35.2745,24.0084,65.6796,10240
64.91,35.4242,23.7140,63.5592,10240
65.01,34.1272,23.2241,63.3864,9728
65.11,35.1305,23.7140,63.3288,10240
65.21,35.4282,23.8612,63.6745,9728
65.31,34.4134,24.0576,63.5592,10240
65.41,35.2971,23.5669,64.1362,10240
65.51,35.0728,23.9102,64.0207,9728
65.61,34.8912,23.9102,64.1939,10240
65.71,35.0051,23.9593,63.8475,10240
65.81,35.0560,24.0576,64.1684,9728
65.91,35.5371,23.7630,64.1939,10240
66.01,34.8916,23.5179,64.3672,9728
66.11,34.9486,23.6649,64.1939,10240
66.22,35.3324,23.7630,64.0784,10240
66.32,35.0155,23.7630,63.8475,9728
66.42,35.0142,23.8121,63.6169,10240
66.52,35.0996,23.8612,64.0784,10240
66.62,35.0150,23.7630,63.7899,9728
66.72,34.2986,23.8612,63.4440,10240
66.82,34.9809,23.7140,63.9630,10240
66.92,30.2196,2.2583,63.6745,9728
67.02,30.6933,2.2673,61.0916,10240
67.12,34.6588,2.3121,61.2630,9728
67.22,34.7333,2.3749,61.2059,10240
67.32,33.8540,2.2986,62.2941,10240
67.42,8.2048,0.1722,58.7585,9728
67.52,7.7351,0.0014,59.7235,10240
67.62,65.9372,0.0111,231.2758,10240
67.72,52.0331,12.3666,204.8958,9728
67.82,48.7158,12.4129,204.8958,10240
67.92,36.1757,12.8303,204.8958,9728
68.02,53.5938,12.1815,240.6144,10240
68.13,55.5907,11.4888,219.6231,10240
68.23,49.5860,12.5056,206.4443,9728
68.33,19.7172,0.0877,55.8272,10240
68.43,41.3784,0.7917,209.5426,10240
68.53,23.6483,0.0032,48.2534,9728
68.63,3.5328,0.0050,55.9955,10240
68.73,38.4776,1.0467,201.8000,9728
68.83,7.6086,0.0032,47.4373,10240
68.93,1.2230,0.0031,56.5571,10240
69.03,35.1986,0.0069,214.1930,9728
69.13,51.1363,12.5983,205.6700,10240
69.23,48.5884,12.3203,211.0923,9728
69.33,35.4049,12.6911,119.5894,10240
69.43,29.5686,0.0136,205.6700,10240
69.53,30.5869,13.8544,51.4887,9728
69.63,27.9928,15.0719,45.3813,10240
69.73,27.8343,18.0543,45.3274,10240
69.83,27.8102,17.5778,45.2735,9728
69.93,27.8281,17.5778,45.1658,10240
70.03,27.7860,18.1020,45.3813,9728
70.13,27.7674,18.0066,45.4352,10240
70.24,27.8495,18.0066,45.5430,10240
70.34,27.8654,18.2929,45.4352,9728
70.44,39.1343,14.9310,50.2227,10240
70.54,40.1005,19.1065,48.1444,10240
70.64,29.6709,7.2520,59.1554,10240
70.74,29.3404,13.6212,47.7090,9728
70.84,27.8968,17.9589,45.4352,10240
70.94,27.9083,17.9112,45.4352,9728
71.04,27.9620,18.0066,45.6509,10240
71.14,27.8357,17.5778,45.4891,10240
71.24,27.7655,18.1020,45.0044,9728
71.34,27.8335,18.1020,45.1658,10240
71.44,28.3889,18.0543,49.1815,10240
71.54,36.4808,15.8250,48.3079,9728
71.64,39.4395,19.2504,47.8178,10240
71.74,32.9655,10.2943,55.4350,10240
71.84,29.6935,14.2282,47.4373,9728
71.94,27.8515,17.5303,45.3813,10240
72.05,27.8787,18.1974,45.7048,9728
72.15,27.8898,18.1020,45.8127,10240
72.25,27.8479,17.6254,45.3813,10240
72.35,27.8657,18.1020,45.4891,9728
72.45,28.4322,18.0543,48.6897,10240
72.55,28.4042,18.3407,46.7862,10240
72.65,30.9845,15.2599,46.9488,9728
72.75,39.5037,19.2504,48.0900,10240
72.85,37.6019,8.3812,54.5965,9728
72.95,29.7099,13.9945,47.8178,10240
73.05,28.0775,15.4952,45.0582,10240
73.15,27.8405,17.9112,45.1658,9728
73.25,27.8858,18.0066,45.2197,10240
73.35,27.8952,17.3876,45.4891,9728
73.45,28.3756,18.2929,49.1268,10240
73.55,28.2498,18.1497,46.8946,10240
73.65,27.9025,18.1497,45.3813,9728
73.75,27.8999,17.9112,45.3813,10240
73.85,36.8776,15.3540,47.0573,10240
73.95,39.4501,19.1065,47.9266,9728
74.06,32.3701,9.9284,56.3323,10240
74.16,35.4883,13.9945,48.0355,10240
74.26,40.9307,25.1411,48.7989,9728
74.36,40.7956,25.5365,49.8935,10240
74.46,40.4273,14.9310,50.6074,10240
74.56,39.8277,19.1065,49.5099,9728
74.66,32.8934,9.3352,58.1358,10240
74.76,29.1157,13.9011,47.7634,9728
74.86,29.8011,17.8159,45.6509,10240
74.96,29.7901,18.1497,45.3813,10240
75.06,29.7250,18.1020,45.7588,9728
75.16,29.7261,17.9589,45.3813,10240
75.26,29.7811,18.0543,45.1658,10240
75.36,29.7170,18.0543,45.5969,9728
75.46,39.9987,15.1189,50.3875,10240
75.56,39.7701,19.2024,48.3079,9728
75.66,30.6669,8.6533,59.5530,10240
75.76,29.3702,13.4814,47.7090,9728
75.86,29.7826,18.2929,45.7588,10240
75.96,29.6758,18.2452,45.8127,10240
76.07,29.7452,17.9589,45.1120,10240
76.17,29.7470,18.3407,45.0582,9728
76.27,29.7009,18.1020,45.9747,10240
76.37,31.9381,15.0250,46.6779,10240
76.47,40.3724,19.2984,50.8825,9728
76.57,39.5706,14.2282,48.3079,10240
76.67,28.1822,8.1548,53.9275,10240
76.77,27.8207,17.4827,45.2735,9728
76.87,27.8705,17.9589,45.4891,10240
76.97,27.9166,18.1020,45.4352,10240
77.07,27.8670,18.1020,45.6509,9728
77.17,27.8422,17.6730,45.7048,10240
77.27,27.8368,17.9589,45.4352,9728
77.37,27.8921,18.0066,45.5969,10240
77.47,28.7864,18.0543,50.0032,10240
77.57,33.6926,14.8841,47.3829,9728
77.67,39.4787,18.8668,48.1444,10240
77.77,36.4003,8.7894,55.8272,9728
77.88,29.9728,13.8077,48.3079,10240
77.98,27.7365,18.1497,45.4352,10240
78.08,27.8093,17.9112,45.5969,9728
78.18,27.8239,17.6730,45.3274,10240
78.28,27.8368,18.1497,45.5430,9728
78.38,27.7982,17.8636,45.1120,10240
78.48,28.6991,18.1020,50.1129,10240
78.58,27.9121,17.8636,46.4613,9728
78.68,27.8504,17.6730,45.3813,10240
78.78,33.1602,14.6027,47.1115,10240
78.88,39.4753,19.2024,47.7634,9728
78.98,37.0665,8.5172,56.0516,10240
79.08,30.0023,14.2282,47.9266,9728
79.18,29.6792,15.2129,45.1658,10240
79.28,29.6773,17.7206,45.1120,9728
79.38,29.6977,18.0066,46.0828,10240
79.48,30.6465,17.9112,49.9483,10240
79.58,29.6945,18.1020,45.5969,9728
79.68,29.6589,18.0543,45.7588,10240
79.78,31.6270,15.3540,46.7320,10240
79.88,39.4830,18.7232,47.8178,9728
79.98,39.4408,18.8668,48.5806,10240
80.08,29.5077,8.5625,55.3790,9728
80.18,37.8543,14.3218,49.1268,10240
80.28,40.5128,21.6156,48.9082,10240
80.38,40.4449,21.9071,48.0355,9728
80.49,40.7261,15.2129,50.4424,10240
80.59,39.5304,19.5866,48.4170,10240
80.69,35.7353,8.2906,56.9510,9728
80.79,29.9389,14.0412,49.6194,10240
80.89,27.7603,18.1974,45.4352,9728
80.99,27.8383,18.1497,45.2735,10240
81.09,27.8800,18.2452,45.4891,10240
81.19,27.8331,18.1020,45.7048,9728
81.29,27.8171,18.0543,45.4891,10240
81.39,27.7241,17.9589,45.1658,9728
81.49,28.7467,17.9112,49.0721,10240
81.59,27.8584,17.9589,46.4613,10240
81.69,29.7601,15.3540,46.6237,9728
81.79,39.4737,19.6347,48.3079,10240
81.89,39.4104,19.6827,47.3286,10240
81.99,38.2648,14.9310,47.2201,9728
82.09,38.4728,29.4303,44.6817,10240
82.20,29.5025,7.9739,59.1554,10240
82.30,28.5721,2.5916,63.6745,10240
82.40,36.6994,23.9102,63.0985,9728
82.50,37.7868,24.0084,69.4593,10240
82.60,37.3599,23.9593,62.9835,10240
82.70,37.2550,23.8121,63.0985,9728
82.80,36.8948,23.5669,63.3288,10240
82.90,37.3436,23.7630,63.4440,10240
83.00,37.0498,23.9593,63.3864,9728
83.10,37.2134,23.7630,63.3864,10240
83.20,37.2249,23.6649,63.3864,10240
83.30,37.0402,24.0084,63.1561,9728
83.40,37.8769,23.8121,68.7032,10240
83.51,37.4477,23.9593,64.9240,10240
83.61,36.8338,23.7630,63.7899,10240
83.71,37.1595,23.7630,63.6745,9728
83.81,37.4009,23.8121,63.2136,10240
83.91,37.4698,24.1067,63.6169,10240
84.01,37.3001,23.8612,63.0985,9728
84.11,37.3456,23.8121,63.2712,10240
84.21,37.5349,23.4689,63.4440,10240
84.31,37.3763,24.0576,63.1561,9728
84.41,36.5447,24.2542,65.6796,10240
84.51,35.2180,23.9593,64.7142,9728
84.61,34.4823,23.8121,63.5016,10240
84.71,34.5179,23.8612,63.7322,10240
84.81,35.1130,23.4689,62.7535,9728
84.91,35.0855,24.1067,63.5016,10240
85.02,34.8335,23.4199,63.9052,10240
85.12,34.8416,24.0576,63.7322,9728
85.22,35.3446,24.0576,63.7322,10240
85.32,34.5569,23.9593,63.5592,9728
85.42,35.9505,23.5179,67.1912,10240
85.52,35.2381,23.7140,64.1362,10240
85.62,34.7108,23.9593,63.9052,9728
85.72,35.0469,24.0084,64.1362,10240
85.82,35.0746,24.1067,64.3672,10240
85.92,35.0694,24.0084,63.9052,10240
86.02,35.0366,23.7630,64.5985,9728
86.12,34.5873,23.5179,63.7899,10240
86.22,34.8741,23.4199,63.8475,10240
86.32,35.0494,23.9102,63.6745,9728
86.43,35.7601,23.7630,64.0207,10240
86.53,35.4296,23.7630,64.7721,10240
86.63,35.3096,23.5669,63.7322,9728
86.73,35.0299,23.7140,63.3288,10240
86.83,35.3020,23.9102,63.0410,10240
86.93,35.7465,23.6649,63.7899,9728
87.03,35.0424,23.6649,63.7899,10240
87.13,35.7934,24.1067,63.3864,10240
87.23,35.2600,23.4689,63.4440,9728
87.33,35.2381,23.9102,64.0784,10240
87.43,36.2506,23.8121,64.7721,9728
87.53,35.7849,23.6649,64.9240,10240
87.63,35.0600,24.0084,64.0784,10240
87.73,35.8975,23.6159,64.5985,9728
87.83,35.1112,23.8612,63.9052,10240
87.93,35.2011,23.7140,63.3288,10240
88.03,35.5588,24.1558,64.2517,9728
88.14,35.3507,23.8121,63.3864,10240
88.24,35.6884,23.9593,63.3864,10240
88.34,35.3420,23.7140,63.6745,10240
88.44,36.0322,23.7630,67.1912,9728
88.54,35.3587,23.7630,64.0207,10240
88.64,35.8715,24.1558,63.6745,10240
88.74,34.9324,23.8121,63.8475,9728
88.84,35.6652,23.6649,63.9052,10240
88.94,35.3731,23.9593,63.3864,10240
89.04,34.9891,23.8121,64.1362,9728
89.14,35.4422,24.0576,64.1939,10240
89.24,35.5604,23.8121,64.0784,10240
89.34,34.9891,23.9102,63.7322,9728
89.45,36.8327,24.1067,65.6796,10240
89.55,35.2200,23.5179,63.4440,10240
89.65,35.1960,24.1067,63.3288,9728
89.75,35.4022,23.6649,63.6745,10240
89.85,35.5410,23.7630,63.3288,9728
89.95,35.6738,23.7140,63.3864,10240
90.05,35.3556,23.9593,63.4440,9728
90.15,35.0629,23.9102,63.2136,10240
90.25,35.4595,23.8612,63.5016,10240
90.35,33.9039,23.4689,63.4440,9728
90.45,34.8800,23.8121,67.9471,10240
90.55,34.9972,23.6649,63.4440,9728
90.65,35.7173,23.9102,64.3672,10240
90.75,35.3681,23.9102,64.2517,10240
90.85,35.1312,24.0576,64.6564,9728
90.95,35.3153,23.9593,64.0784,10240
91.05,35.4738,23.9102,64.0784,10240
91.15,34.5386,23.6159,63.5016,9728
91.25,35.3023,23.7140,63.0410,10240
91.35,34.9220,23.5179,63.5016,10240
91.45,35.7829,24.2050,67.1912,9728
91.55,35.0992,24.0084,64.4250,10240
91.65,35.2624,23.8121,63.7322,9728
91.75,35.3249,23.8121,64.3672,10240
91.86,35.1521,23.6649,64.4829,10240
91.96,34.8727,23.2730,63.6169,9728
92.06,34.9359,23.9593,64.3672,10240
92.16,35.5560,23.9593,64.5985,10240
92.26,34.7206,23.9593,63.9052,9728
92.36,35.2669,23.7630,64.3672,10240
92.46,36.1893,23.8121,65.6796,10240
92.56,34.7351,23.7140,63.8475,9728
92.66,35.1778,23.8121,63.2136,10240
92.76,35.3167,23.2730,63.8475,10240
92.86,34.7309,24.0084,63.7899,9728
92.96,35.7002,23.8121,63.3864,10240
93.06,34.8094,23.9593,63.8475,10240
93.16,34.9550,24.1067,63.9630,9728
93.27,35.1549,23.9593,63.7899,10240
93.37,35.2738,23.9593,64.4829,10240
93.47,36.3824,23.9102,64.7721,9728
93.57,35.1113,23.7630,63.9052,10240
93.67,34.9128,23.8121,63.8475,10240
93.77,35.2394,23.9102,64.3095,9728
93.87,35.2177,23.7630,64.3672,10240
93.97,35.0851,23.7630,64.2517,9728
94.07,35.2057,23.7140,64.3672,10240
94.17,35.5802,24.0576,63.7322,10240
94.27,35.0508,23.9102,63.9630,9728
94.37,35.3463,23.8121,63.6169,10240
94.47,34.6378,23.8612,66.4354,10240
94.57,33.4136,23.7630,63.6169,9728
94.67,34.9590,23.8612,64.1362,10240
94.77,35.6555,23.9593,63.5592,9728
94.87,35.0898,23.6159,64.2517,10240
94.97,34.9776,23.3709,63.6745,10240
95.07,35.3562,23.9102,64.0207,9728
95.18,35.3369,23.7140,64.4250,10240
95.28,35.5353,23.7140,64.0784,10240
95.38,35.2175,23.8612,63.9630,9728
95.48,35.9246,23.8612,66.4354,10240
95.58,35.1890,23.9102,63.0410,10240
95.68,35.3945,23.3220,64.0207,9728
95.78,35.6567,23.6159,63.5592,10240
95.88,34.9663,23.5669,63.4440,10240
95.98,35.9734,23.6159,63.3864,9728
96.08,35.0447,23.4199,63.5016,10240
96.18,35.6866,24.0576,63.7899,9728
96.28,34.7230,23.9102,64.3672,10240
96.38,36.0814,23.9102,65.6796,10240
96.48,35.9373,23.9593,65.6796,9728
96.58,35.5480,23.8612,63.5016,10240
96.68,36.0022,23.6159,64.0207,9728
96.78,35.9456,23.8121,63.5016,10240
96.88,36.2645,23.9102,64.3672,10240
96.99,35.1414,23.9593,63.7322,10240
97.09,36.9553,24.1558,64.1362,9728
97.19,35.2840,24.1558,64.4250,10240
97.29,37.1935,23.7140,66.4354,9728
97.39,35.6487,23.9102,67.1912,10240
97.49,37.7902,24.3525,64.5985,10240
97.59,35.8305,23.9593,64.1939,9728
97.69,37.6321,24.2050,64.1684,10240
97.79,36.5680,24.2050,63.9052,9728
97.89,36.3796,24.1067,64.1939,10240
97.99,36.8760,24.3525,63.7899,10240
98.09,36.0788,23.8121,63.6745,9728
98.19,37.3784,24.1558,63.6169,10240
98.29,35.4777,23.8121,64.1362,10240
98.39,38.0454,24.2050,65.0037,9728
98.49,36.6019,23.9593,65.6796,10240
98.59,36.2965,23.9102,64.0784,10240
98.69,34.0422,23.6649,63.6745,9728
98.79,32.9629,23.9102,63.5016,10240
98.90,36.9781,23.9102,64.5985,10240
99.00,35.4165,23.8121,63.8475,9728
99.10,36.7758,23.5669,64.3672,10240
99.20,36.3304,24.1067,63.7899,10240
99.30,37.0758,23.8612,64.1939,9728
99.40,37.6092,24.0576,65.6796,10240
99.50,36.4340,24.2542,63.9052,9728
99.60,38.1757,24.3525,64.4829,10240
99.70,35.7744,24.0084,63.6745,10240
99.80,38.3912,24.3525,64.0207,9728
99.90,35.5182,23.8121,63.7322,10240
100.00,38.6117,24.5002,63.9052,10240
100.10,36.2281,24.1558,63.2712,9728
100.20,38.7001,23.6649,63.8475,10240
100.30,37.8949,24.2050,63.8475,10240
100.40,37.9724,23.9102,67.1912,9728
100.50,35.0127,24.1067,63.5592,10240
100.61,36.1604,24.0576,63.6169,10240
100.71,36.1837,23.8612,64.3095,9728
100.81,36.0615,23.8121,64.2517,10240
100.91,34.5210,23.7140,63.3288,10240
101.01,37.7446,24.1067,63.7899,9728
101.11,35.2098,23.8121,63.9630,10240
101.21,37.7643,24.1067,64.1939,9728
101.31,35.4464,23.7630,63.5016,10240
101.41,37.3472,23.8612,65.6796,10240
101.51,36.2069,23.8121,64.9240,9728
101.61,36.7832,24.0084,64.4250,10240
101.71,35.7765,23.9593,64.4829,10240
101.81,36.6384,24.0084,63.8475,9728
101.91,36.6804,23.9102,64.3672,10240
102.01,35.5250,23.6159,65.6796,10240
102.11,37.6505,24.3033,64.0207,9728
102.21,35.6253,23.9102,63.7899,10240
102.31,37.7812,24.2050,64.0784,9728
102.42,36.8966,24.3525,65.6796,10240
102.52,38.4347,24.4017,65.6796,10240
102.62,36.5004,23.6649,64.0207,10240
102.72,38.5749,24.2542,63.9630,9728
102.82,38.6429,24.3033,64.6564,10240
102.92,39.4415,24.5002,63.8475,10240
103.02,39.1618,24.4509,63.7322,9728
103.12,38.4422,24.3525,63.6745,10240
103.22,39.3453,24.9437,64.1362,10240
103.32,38.9761,24.1067,63.6745,9728
103.42,39.5056,24.4017,67.9471,10240
103.52,39.8146,24.6479,65.6796,10240
103.63,35.9476,24.0576,63.9052,9728
103.73,38.2724,24.1558,63.9052,10240
103.83,38.7582,23.9102,63.5016,10240
103.93,38.8491,24.6479,63.1561,9728
104.03,38.6815,24.2050,62.9835,10240
104.13,39.4343,24.5002,63.4440,10240
104.23,38.9360,24.0576,63.7322,9728
104.33,39.1249,23.8121,63.4130,10240
104.43,39.9494,25.0918,67.9471,10240
104.53,39.6079,24.4017,64.3095,9728
104.63,39.0265,24.2050,63.7899,10240
104.73,39.5787,25.0918,63.8475,9728
104.83,35.4514,24.0576,63.0985,10240
104.93,34.3995,24.0576,54.7081,10240
105.03,34.3785,24.1067,55.7712,9728
105.13,38.3726,24.3033,64.0207,10240
105.23,38.7507,24.2542,64.0784,10240
105.33,39.2752,24.0084,63.7322,9728
105.44,39.9125,24.4509,70.2156,10240
105.54,39.1262,24.2050,64.5985,10240
105.64,38.6768,24.5494,63.5016,9728
105.74,38.6886,24.4509,63.7322,10240
105.84,39.1016,24.3033,64.1684,10240
105.94,39.2657,24.3525,65.6796,9728
106.04,39.0874,24.4509,63.7899,10240
106.14,39.3993,24.5002,63.9052,9728
106.24,38.6769,24.5002,62.8684,10240
106.34,38.8349,24.5002,62.9259,10240
106.44,39.8317,24.4509,67.9471,9728
106.54,38.9123,24.3525,65.6796,10240
106.64,37.9896,24.3525,63.5016,9728
106.74,34.6648,24.2542,62.6385,10240
106.84,38.8538,24.2050,64.1684,10240
106.94,38.5821,23.9102,63.2136,9728
107.04,38.7361,24.3033,63.6169,10240
107.14,39.1060,24.5987,63.4130,10240
107.24,38.7122,24.0084,64.1362,9728
107.34,38.9784,24.7465,64.3095,10240
107.44,39.6568,24.6972,67.1912,9728
107.54,39.4724,23.8612,64.1684,10240
107.65,39.2933,24.3525,63.6745,10240
107.75,39.3297,24.2542,63.9630,9728
107.85,38.8762,24.0084,63.5592,10240
107.95,38.6749,24.5987,64.1362,9728
108.05,38.5133,24.0084,63.5592,10240
108.15,39.3311,24.7465,63.9052,10240
108.25,39.5428,24.4509,63.6745,9728
108.35,38.4951,24.1067,63.3288,10240
108.45,39.9084,24.5002,66.4354,10240
108.55,38.5890,23.8612,63.7322,9728
108.65,37.7737,24.2050,64.0784,10240
108.75,38.3304,24.5002,64.0784,10240
108.85,35.4632,24.0084,63.3288,9728
108.95,38.4499,23.9593,63.6169,10240
109.05,36.2465,24.0576,64.1362,10240
109.15,37.3697,23.9593,63.4440,9728
109.25,36.1253,24.1558,62.6960,10240
109.35,36.7960,23.7630,62.7535,9728
109.46,38.3329,24.5002,67.1912,10240
109.56,37.1298,24.1067,63.8475,10240
109.66,38.3636,24.0576,63.3864,9728
109.76,35.4216,23.7630,63.0410,10240
109.86,38.6377,24.3033,63.2136,10240
109.96,36.3424,24.2050,62.9835,9728
110.06,38.6282,24.5002,62.7535,10240
110.16,38.6341,24.5002,63.3864,9728
110.26,39.6443,24.8451,63.6745,10240
110.36,39.2380,24.7465,63.9630,10240
110.46,40.1253,25.5365,65.6796,9728
110.56,38.9399,24.2542,63.6169,10240
110.66,37.9725,24.0576,63.6745,10240
110.76,36.5505,23.7630,62.9835,9728
110.86,33.9126,23.9102,62.0646,10240
110.96,37.5054,23.8121,63.2136,10240
111.06,37.6355,24.2542,63.6745,9728
111.16,36.2462,24.1067,63.2136,10240
111.27,37.9501,24.3033,63.9630,10240
111.37,35.8539,23.8612,62.9259,9728
111.47,39.4119,24.1067,65.6796,10240
111.57,35.3903,23.7630,63.0410,9728
111.67,38.6865,24.1558,63.6745,10240
111.77,36.2928,24.0576,63.5016,10240
111.87,37.2931,24.2542,63.2136,9728
111.97,37.1415,24.2050,63.8475,10240
112.07,36.1852,24.1558,63.7899,9728
112.17,36.0099,23.8612,63.9052,10240
112.27,38.6946,24.3525,63.2136,10240
112.37,35.1662,24.3033,63.3288,9728
112.47,40.4811,25.0918,69.4593,10240
112.57,38.7776,23.9593,64.3095,10240
112.67,38.9610,24.5494,63.7322,9728
112.77,38.8266,23.5179,64.1684,10240
112.87,38.6932,24.1558,63.2712,10240
112.97,39.2309,24.5987,63.4440,9728
113.07,39.0595,24.4509,64.6564,10240
113.17,38.8635,24.5987,63.8475,10240
113.27,38.5679,24.5002,63.9052,9728
113.38,38.7650,24.2050,63.4440,10240
113.48,40.1011,24.8451,68.7032,9728
113.58,38.5372,24.3033,64.3672,10240
113.68,38.7648,24.3525,63.8475,10240
113.78,39.3342,24.8451,64.1939,9728
113.88,39.5933,24.5494,63.3288,10240
113.98,38.9318,24.3033,63.8475,10240
114.08,38.9845,24.5002,65.6796,9728
114.18,36.5123,24.1067,64.0784,10240
114.28,37.7296,24.1558,63.7322,10240
114.38,36.6351,24.3525,65.6796,9728
114.48,38.5003,24.4017,68.7032,10240
114.58,37.1434,24.3033,64.2517,10240
114.68,35.9309,24.0084,63.8475,9728
114.79,37.7713,24.3033,63.8475,10240
114.89,33.6594,23.9593,62.8110,10240
114.99,34.7079,23.9593,62.6385,9728
115.09,38.1495,24.4509,63.9052,10240
115.19,35.8302,23.9593,63.3864,10240
115.29,38.3298,24.2542,63.9630,9728
115.39,36.5459,24.3033,68.7032,10240
115.49,39.4076,25.0918,68.7032,10240
115.59,38.6786,24.2050,63.2712,9728
115.69,38.9641,25.0424,63.6169,10240
115.79,38.6635,24.2542,63.2136,10240
115.89,38.9390,23.7630,63.2136,9728
115.99,38.9445,24.4017,63.3288,10240
116.09,39.1423,24.4509,63.4440,9728
116.19,38.4149,24.4509,63.9630,10240
116.29,34.3649,24.4509,57.2326,10240
116.39,34.6440,24.5987,58.8718,9728
116.49,35.3200,24.1067,60.2358,10240
116.59,34.3878,24.2542,57.6274,9728
116.69,34.4007,24.2542,54.5965,10240
116.80,34.3826,24.5002,57.6274,10240
116.90,34.3723,24.5494,54.5965,9728
117.00,34.3900,24.4017,54.7081,10240
117.10,34.3654,24.2542,57.0636,10240
117.20,34.3628,24.3033,54.4849,9728
117.30,34.4055,24.1067,57.3454,10240
117.40,34.7690,24.0576,59.7804,10240
117.50,36.1714,25.2893,60.9202,9728
117.60,34.8154,24.3525,59.9511,10240
117.70,34.3516,23.6159,54.8198,10240
117.80,34.1205,23.9102,57.6274,9728
117.90,38.0675,24.0576,63.5016,10240
118.00,38.4556,24.1067,63.4440,10240
118.10,38.9612,24.7465,63.6745,9728
118.20,38.6417,24.4509,63.7322,10240
118.30,38.8504,24.1067,63.9630,9728
118.40,39.3176,24.8451,63.8475,10240
118.50,40.5437,24.6972,68.7032,10240
118.61,6.1725,0.1087,70.2156,9728
118.71,0.8217,0.0032,9.5592,10240
118.81,0.4303,0.0013,6.5140,9728
118.91,0.4369,0.0005,4.4293,10240
119.01,0.4319,0.0016,4.3426,10240
119.11,0.4342,0.0042,4.3859,9728
119.21,0.4289,0.0028,9.8837,10240
119.31,0.4324,0.0034,6.8922,10240
119.41,0.4309,0.0024,5.9019,9728
119.51,0.4325,0.0028,9.8827,10240
119.61,0.4262,0.0003,6.1391,10240
119.71,0.4322,0.0016,10.1210,9728
119.81,0.4353,0.0020,9.9788,10240
119.91,0.4306,0.0014,4.5065,10240
120.01,0.4271,0.0012,7.8983,9728
120.11,0.4340,0.0030,4.3330,10240
120.21,0.4340,0.0001,4.5500,9728
120.32,0.4299,0.0019,6.3819,10240
120.42,0.4307,0.0031,7.0743,10240
120.52,0.4355,0.0012,10.0301,10240
120.62,0.4296,0.0000,8.7735,9728
120.72,0.4332,0.0016,6.2800,10240
120.82,0.4319,0.0021,4.3522,9728
120.92,25.6285,0.0030,60.1788,10240
121.02,6.1958,0.0037,50.0580,10240
121.12,0.5769,0.0008,13.5526,9728
121.22,0.4302,0.0019,6.4174,10240
121.32,0.4352,-0.0007,10.3859,9728
121.42,0.4268,0.0026,9.8827,10240
121.52,0.4335,0.0023,6.0507,10240
121.62,0.4276,0.0027,7.0565,9728
121.72,0.4296,0.0027,5.5813,10240
121.82,0.4298,0.0023,10.5455,10240
121.92,0.4330,0.0024,8.4148,10240
122.03,0.4325,0.0030,10.1005,9728
122.13,0.4307,0.0019,10.8906,10240
122.23,0.4321,0.0021,8.9726,10240
122.33,0.4324,0.0023,7.0228,9728
122.43,0.4290,0.0041,8.3537,10240
122.53,0.4360,0.0031,6.5584,10240
122.63,0.4260,0.0019,10.5232,9728
122.73,0.4380,0.0027,4.2898,9728
122.83,0.4296,0.0031,6.6343,10752
122.93,0.4281,0.0025,9.4627,9728
123.03,0.4352,0.0034,9.8694,10240
123.13,0.4301,0.0026,8.0362,9728
123.23,0.4311,0.0041,6.3867,10240
123.33,0.4344,0.0022,9.3558,10240
123.44,0.4315,0.0033,7.8227,10240
123.54,0.4288,0.0018,8.4718,9728
123.64,0.4336,0.0022,8.2998,10240
123.74,0.4333,0.0019,8.1719,9728
123.84,0.4340,0.0025,4.5500,10240
123.94,0.4277,0.0024,10.2431,10240
124.04,0.4341,0.0013,9.9741,9728
124.14,0.4310,0.0034,4.2274,10240
124.24,0.4314,0.0014,10.2943,10240
124.34,0.4317,0.0008,7.3801,9728
124.44,0.4359,-0.0004,4.2514,10240
124.54,0.4301,0.0027,8.2693,9728
124.64,0.4330,0.0026,4.4341,10240
124.74,0.4331,0.0023,4.4100,9728
124.84,0.4264,0.0020,9.6087,10240
124.94,0.4334,0.0007,10.6648,10240
125.04,0.4264,0.0022,9.1478,10240
125.14,0.4304,0.0021,7.3921,9728
125.24,0.4312,0.0028,7.9330,10240
125.34,0.4296,0.0027,4.6421,9728
125.44,0.4285,0.0015,9.8572,10240
125.55,0.4297,0.0020,9.6668,10240
125.65,0.4285,0.0025,6.8487,9728
125.75,0.4319,0.0023,4.3763,10240
125.85,0.4349,0.0021,8.8553,10240
125.95,0.4295,0.0023,8.1367,9728
126.05,0.4312,0.0033,7.3061,10240
126.15,0.4300,0.0019,4.6373,9728
126.25,0.4290,0.0030,12.1352,10240
126.35,0.4294,0.0022,10.3859,10240
126.45,0.4312,0.0022,10.8885,9728
126.55,0.4331,0.0009,10.0302,10240
126.65,0.4284,0.0020,8.1574,10240
126.75,0.4238,0.0029,6.1603,9728
126.85,0.4350,0.0013,9.6069,10240
126.95,0.4293,0.0033,4.3811,10240
127.05,0.4320,0.0033,10.5693,9728
127.15,0.4298,0.0022,6.3224,10240
127.25,0.4281,0.0032,9.6214,9728
127.35,0.4348,0.0018,9.4398,10240
127.45,0.4257,0.0021,6.2840,10240
