t_s,media_mA,min_mA,max_mA,n
320.93,0.0022,-0.0014,0.0081,2048
320.95,0.0030,-0.0014,0.0115,1536
320.97,0.0031,-0.0014,0.0189,2048
320.99,0.0072,-0.0011,0.0177,2048
321.01,0.0030,-0.0014,0.0089,2048
321.03,0.0020,-0.0014,0.0082,2048
321.05,0.0021,-0.0014,0.0089,2048
321.08,0.0024,-0.0014,0.0078,2048
321.10,0.0022,-0.0014,0.0084,2048
321.12,0.0018,-0.0014,0.0070,2048
321.14,0.0024,-0.0014,0.0090,2048
321.16,0.0022,-0.0014,0.0076,2048
321.18,0.0017,-0.0014,0.0079,2048
321.20,0.0023,-0.0014,0.0083,2048
321.22,0.0023,-0.0014,0.0086,2048
321.24,0.0020,-0.0014,0.0075,2048
321.26,0.0021,-0.0014,0.0076,2048
321.28,0.0022,-0.0014,0.0082,2048
321.30,0.0021,-0.0014,0.0099,2048
321.32,0.0018,-0.0014,0.0070,2048
321.34,0.0032,-0.0014,0.0106,2048
321.36,0.0024,-0.0014,0.0084,2048
321.38,0.0017,-0.0014,0.0089,2048
321.40,0.0021,-0.0014,0.0082,2048
321.42,0.0023,-0.0014,0.0083,2048
321.44,0.0021,-0.0014,0.0077,2048
321.46,0.0020,-0.0014,0.0070,2048
321.48,0.0024,-0.0014,0.0088,2048
321.50,0.0020,-0.0014,0.0086,2048
321.52,0.0020,-0.0014,0.0084,1536
321.54,0.0022,-0.0014,0.0090,2560
321.56,0.0024,-0.0014,0.0101,2048
321.58,0.0019,-0.0014,0.0094,2048
321.60,0.0020,-0.0014,0.0075,2048
321.62,0.0022,-0.0014,0.0081,2048
321.65,0.0021,-0.0014,0.0079,2048
321.67,0.0028,-0.0014,0.0090,2048
321.69,0.0038,-0.0012,0.0099,2048
321.71,0.0023,-0.0014,0.0090,2048
321.73,0.0014,-0.0014,0.0075,2048
321.75,0.0018,-0.0014,0.0075,2048
321.77,0.0030,-0.0014,0.0102,2048
321.79,0.0023,-0.0014,0.0082,2048
321.81,0.0022,-0.0014,0.0085,2048
321.83,0.0022,-0.0014,0.0075,2048
321.85,0.0018,-0.0014,0.0082,2048
321.87,0.0020,-0.0014,0.0074,2048
321.89,0.0027,-0.0014,0.0088,2048
321.91,0.0023,-0.0014,0.0100,2048
321.93,0.0017,-0.0014,0.0083,2048
321.95,0.0030,-0.0014,0.0099,2048
321.97,0.0018,-0.0014,0.0090,2048
321.99,0.0036,-0.0014,0.0166,2048
322.01,0.0058,-0.0012,0.0134,2048
322.04,0.0028,-0.0014,0.0090,2048
322.06,0.0020,-0.0014,0.0096,2048
322.08,0.0017,-0.0014,0.0079,2048
322.10,0.0026,-0.0014,0.0091,2048
322.12,0.0026,-0.0014,0.0081,2048
322.14,0.0018,-0.0014,0.0090,2048
322.16,0.0022,-0.0014,0.0085,2048
322.18,0.0020,-0.0014,0.0085,2048
322.20,0.0020,-0.0014,0.0075,2048
322.22,0.0023,-0.0014,0.0083,2048
322.24,0.0026,-0.0014,0.0084,2048
322.26,0.0020,-0.0014,0.0097,2048
322.28,0.0017,-0.0014,0.0073,2048
322.30,0.0022,-0.0014,0.0093,2048
322.32,0.0024,-0.0014,0.0096,2048
322.34,0.0020,-0.0014,0.0075,2048
322.36,0.0022,-0.0014,0.0079,2048
322.38,0.0021,-0.0014,0.0075,2048
322.41,0.0018,-0.0014,0.0078,2048
322.43,0.0021,-0.0014,0.0081,2048
322.45,0.0026,-0.0014,0.0105,2048
322.47,0.0023,-0.0014,0.0095,2048
322.49,0.0016,-0.0014,0.0073,2048
322.51,0.0029,-0.0014,0.0100,2048
322.53,0.0025,-0.0013,0.0085,2048
322.55,0.0021,-0.0014,0.0079,2048
322.57,0.0023,-0.0014,0.0075,2048
322.59,0.0024,-0.0014,0.0084,2048
322.61,0.0019,-0.0014,0.0100,2048
322.63,0.0018,-0.0014,0.0076,2048
322.65,0.0024,-0.0014,0.0100,2048
322.67,0.0024,-0.0014,0.0090,2048
322.69,0.0018,-0.0014,0.0062,2048
322.71,0.0022,-0.0014,0.0072,2048
322.73,0.0020,-0.0014,0.0074,2048
322.76,0.0019,-0.0014,0.0086,2048
322.78,0.0022,-0.0014,0.0076,2048
322.80,0.0022,-0.0014,0.0097,2560
322.82,0.0024,-0.0014,0.0085,1536
322.84,0.0016,-0.0014,0.0075,2048
322.86,0.0024,-0.0014,0.0092,2048
322.88,0.0036,-0.0014,0.0102,2560
322.90,0.0023,-0.0014,0.0079,2048
322.92,0.0020,-0.0014,0.0086,2048
322.94,0.0025,-0.0014,0.0083,1536
322.96,0.0045,-0.0014,0.0207,2048
322.98,0.0049,-0.0014,0.0168,2048
323.00,0.0028,-0.0014,0.0085,2048
323.02,0.0022,-0.0014,0.0090,2048
323.04,0.0018,-0.0014,0.0085,2048
323.06,0.0023,-0.0014,0.0076,2048
323.08,0.0022,-0.0014,0.0076,2048
323.10,0.0018,-0.0014,0.0081,2048
323.12,0.0022,-0.0014,0.0079,2048
323.14,0.0024,-0.0014,0.0097,2048
323.16,0.0019,-0.0014,0.0076,2048
323.18,0.0020,-0.0013,0.0081,2048
323.20,0.0024,-0.0014,0.0079,2048
323.22,0.0021,-0.0014,0.0074,2048
323.24,0.0017,-0.0014,0.0076,2048
323.26,0.0024,-0.0014,0.0083,2048
323.28,0.0023,-0.0014,0.0097,2048
323.30,0.0019,-0.0014,0.0083,2048
323.32,0.0021,-0.0014,0.0075,2048
323.35,0.0023,-0.0014,0.0085,2048
323.37,0.0021,-0.0014,0.0083,2048
323.39,0.0019,-0.0014,0.0067,2048
323.41,0.0024,-0.0014,0.0090,2048
323.43,0.0021,-0.0014,0.0071,2048
323.45,0.0016,-0.0014,0.0075,2048
323.47,0.0024,-0.0014,0.0081,2048
323.49,0.0023,-0.0014,0.0096,2048
323.51,0.0019,-0.0014,0.0076,2048
323.53,0.0021,-0.0014,0.0069,2048
323.55,0.0021,-0.0014,0.0076,2048
323.57,0.0021,-0.0014,0.0073,2048
323.59,0.0018,-0.0014,0.0082,2048
323.61,0.0025,-0.0014,0.0090,2048
323.63,0.0023,-0.0014,0.0084,2048
323.65,0.0017,-0.0014,0.0094,2048
323.67,0.0022,-0.0014,0.0090,2048
323.69,0.0023,-0.0014,0.0085,2048
323.71,0.0032,-0.0014,0.0100,2048
323.73,0.0026,-0.0013,0.0087,2048
323.76,0.0024,-0.0014,0.0077,2048
323.78,0.0020,-0.0014,0.0086,2048
323.80,0.0017,-0.0014,0.0073,2048
323.82,0.0025,-0.0014,0.0092,2048
323.84,0.0024,-0.0014,0.0088,2048
323.86,0.0019,-0.0014,0.0089,2048
323.88,0.0020,-0.0014,0.0078,2048
323.90,0.0021,-0.0014,0.0075,2048
323.92,0.0066,-0.0013,0.0173,2048
323.94,0.0035,-0.0014,0.0094,2048
323.96,0.0039,-0.0014,0.0130,2048
323.98,0.0014,-0.0014,0.0084,2048
324.00,0.0014,-0.0014,0.0069,2048
324.02,0.0023,-0.0014,0.0086,2048
324.04,0.0025,-0.0014,0.0094,2048
324.06,0.0021,-0.0014,0.0084,2048
324.08,0.0021,-0.0014,0.0065,2048
324.10,0.0021,-0.0014,0.0078,2048
324.12,0.0019,-0.0014,0.0076,2048
324.14,0.0020,-0.0014,0.0078,2048
324.16,0.0027,-0.0014,0.0091,2048
324.18,0.0023,-0.0014,0.0083,2048
324.21,0.0017,-0.0014,0.0091,2048
324.23,0.0022,-0.0014,0.0086,2048
324.25,0.0022,-0.0014,0.0094,2048
324.27,0.0022,-0.0013,0.0087,1536
324.29,0.0022,-0.0014,0.0082,2048
324.31,0.0020,-0.0014,0.0084,2048
324.33,0.0021,-0.0014,0.0090,2560
324.35,0.0016,-0.0014,0.0073,2048
324.37,0.0027,-0.0014,0.0094,2048
324.39,0.0026,-0.0014,0.0084,2048
324.41,0.0018,-0.0014,0.0085,2048
324.43,0.0019,-0.0014,0.0079,1536
324.45,0.0025,-0.0014,0.0081,2048
324.47,0.0024,-0.0014,0.0082,2048
324.49,0.0026,-0.0014,0.0077,2048
324.51,0.0022,-0.0014,0.0107,2048
324.53,0.0017,-0.0014,0.0103,2048
324.55,0.0021,-0.0014,0.0087,2048
324.57,0.0026,-0.0014,0.0090,2048
324.59,0.0022,-0.0014,0.0094,2048
324.61,0.0018,-0.0014,0.0068,2048
324.63,0.0022,-0.0014,0.0077,2048
324.65,0.0019,-0.0014,0.0073,2048
324.67,0.0018,-0.0014,0.0089,2048
324.69,0.0026,-0.0014,0.0073,2048
324.71,0.0024,-0.0014,0.0084,2048
324.73,0.0018,-0.0014,0.0090,2048
324.75,0.0019,-0.0014,0.0085,2048
324.77,0.0023,-0.0014,0.0084,2048
324.79,0.0023,-0.0014,0.0077,2048
324.82,0.0019,-0.0014,0.0070,2048
324.84,0.0034,-0.0014,0.0089,2048
324.86,0.0023,-0.0014,0.0081,2048
324.88,0.0017,-0.0014,0.0181,2048
324.90,0.0074,-0.0011,0.0183,2048
324.92,0.0032,-0.0014,0.0099,2048
324.94,0.0022,-0.0014,0.0086,2048
324.96,0.0031,-0.0014,0.0097,2048
324.98,0.0014,-0.0014,0.0074,2048
325.00,0.0018,-0.0014,0.0084,2048
325.02,0.0019,-0.0014,0.0069,2048
325.04,0.0024,-0.0014,0.0077,2048
325.06,0.0022,-0.0014,0.0077,2048
325.08,0.0017,-0.0014,0.0085,2048
325.10,0.0023,-0.0014,0.0087,2048
325.12,0.0023,-0.0014,0.0088,2048
325.14,0.0020,-0.0014,0.0076,2048
325.16,0.0020,-0.0014,0.0067,2048
325.18,0.0022,-0.0014,0.0083,2048
325.20,0.0037,-0.0013,0.0109,2048
325.22,0.0022,-0.0014,0.0085,2048
325.24,0.0025,-0.0014,0.0080,2048
325.26,0.0023,-0.0014,0.0081,2048
325.28,0.0018,-0.0014,0.0096,2048
325.31,0.0022,-0.0014,0.0085,2048
325.33,0.0023,-0.0014,0.0082,2048
325.35,0.0019,-0.0014,0.0080,2048
325.37,0.0020,-0.0014,0.0078,2048
325.39,0.0024,-0.0014,0.0085,2048
325.41,0.0020,-0.0014,0.0075,1536
325.43,0.0019,-0.0014,0.0070,2560
325.45,0.0025,-0.0013,0.0086,1536
325.47,0.0021,-0.0014,0.0082,2048
325.49,0.0019,-0.0014,0.0074,2048
325.51,0.0022,-0.0014,0.0080,2560
325.53,0.0025,-0.0014,0.0079,1536
325.55,0.0020,-0.0014,0.0086,2560
325.57,0.0018,-0.0014,0.0080,1536
325.59,0.0023,-0.0014,0.0085,2048
325.61,0.0021,-0.0014,0.0079,2560
325.63,0.0019,-0.0014,0.0077,2048
325.65,0.0025,-0.0014,0.0082,2048
325.67,0.0022,-0.0014,0.0092,2048
325.69,0.0014,-0.0014,0.0067,1536
325.71,0.0026,-0.0014,0.0087,2048
325.74,0.0022,-0.0014,0.0086,2560
325.76,0.0022,-0.0014,0.0097,2048
325.78,0.0018,-0.0014,0.0065,2048
325.80,0.0022,-0.0014,0.0085,2048
325.82,0.0021,-0.0014,0.0075,2048
325.84,0.0022,-0.0014,0.0176,2048
325.86,0.0072,-0.0010,0.0161,2048
325.88,0.0032,-0.0014,0.0094,2048
325.90,0.0019,-0.0014,0.0087,2048
325.92,0.0019,-0.0014,0.0080,2048
325.94,0.0024,-0.0014,0.0094,2048
325.96,0.0040,-0.0014,0.0120,1536
325.98,0.0012,-0.0014,0.0086,2048
326.00,0.0019,-0.0014,0.0078,2048
326.02,0.0029,-0.0014,0.0113,2560
326.04,0.0026,-0.0014,0.0087,1536
326.06,0.0028,-0.0014,0.0082,2048
326.08,0.0022,-0.0014,0.0094,2560
326.10,0.0012,-0.0014,0.0067,1536
326.12,0.0022,-0.0014,0.0095,2048
326.14,0.0024,-0.0014,0.0104,2048
326.17,0.0022,-0.0014,0.0076,2048
326.19,0.0021,-0.0014,0.0080,2048
326.21,0.0022,-0.0014,0.0092,2560
326.23,0.0017,-0.0014,0.0084,1536
326.25,0.0019,-0.0014,0.0081,2048
326.27,0.0027,-0.0014,0.0103,2048
326.29,0.0024,-0.0014,0.0097,2048
326.31,0.0016,-0.0014,0.0084,2048
326.33,0.0022,-0.0014,0.0089,2048
326.35,0.0020,-0.0014,0.0089,2048
326.37,0.0021,-0.0014,0.0075,2048
326.39,0.0024,-0.0014,0.0088,2048
326.41,0.0023,-0.0014,0.0081,2048
326.43,0.0021,-0.0014,0.0092,2048
326.45,0.0016,-0.0014,0.0080,2048
326.47,0.0025,-0.0014,0.0105,2048
326.49,0.0024,-0.0014,0.0081,2048
326.51,0.0019,-0.0014,0.0086,2048
326.53,0.0021,-0.0014,0.0080,2048
326.55,0.0021,-0.0014,0.0086,2048
326.57,0.0018,-0.0014,0.0080,2048
326.59,0.0023,-0.0014,0.0080,2048
326.61,0.0026,-0.0014,0.0098,2048
326.63,0.0021,-0.0014,0.0097,2048
326.66,0.0016,-0.0014,0.0074,2048
326.68,0.0022,-0.0014,0.0089,2048
326.70,0.0023,-0.0014,0.0088,2048
326.72,0.0021,-0.0014,0.0079,2048
326.74,0.0023,-0.0014,0.0076,2048
326.76,0.0021,-0.0014,0.0077,2048
326.78,0.0019,-0.0014,0.0073,2048
326.80,0.0019,-0.0014,0.0076,2048
326.82,0.0026,-0.0014,0.0092,2048
326.84,0.0070,-0.0014,0.0163,2048
326.86,0.0029,-0.0014,0.0081,2048
326.88,0.0031,-0.0013,0.0099,2048
326.90,0.0024,-0.0014,0.0079,2048
326.92,0.0019,-0.0014,0.0071,2048
326.94,0.0023,-0.0014,0.0086,2048
326.96,0.0035,-0.0014,0.0115,2048
326.98,0.0012,-0.0014,0.0088,2048
327.00,0.0016,-0.0014,0.0065,2048
327.02,0.0024,-0.0014,0.0089,2048
327.04,0.0023,-0.0014,0.0084,2048
327.06,0.0018,-0.0014,0.0079,2048
327.08,0.0023,-0.0014,0.0075,2048
327.10,0.0021,-0.0014,0.0073,2048
327.12,0.0019,-0.0014,0.0081,2048
327.15,0.0021,-0.0014,0.0075,2048
327.17,0.0024,-0.0014,0.0091,2048
327.19,0.0022,-0.0014,0.0089,2048
327.21,0.0027,-0.0014,0.0080,2048
327.23,0.0026,-0.0014,0.0094,2048
327.25,0.0022,-0.0014,0.0075,2048
327.27,0.0017,-0.0014,0.0094,2048
327.29,0.0024,-0.0014,0.0085,2048
327.31,0.0022,-0.0014,0.0080,1536
327.33,0.0018,-0.0014,0.0071,2048
327.35,0.0024,-0.0014,0.0085,2048
327.37,0.0023,-0.0014,0.0085,2048
327.39,0.0019,-0.0014,0.0087,2048
327.41,0.0021,-0.0014,0.0077,2048
327.43,0.0022,-0.0014,0.0078,2560
327.45,0.0023,-0.0014,0.0086,2048
327.47,0.0018,-0.0014,0.0093,2048
327.49,0.0021,-0.0014,0.0089,2048
327.51,0.0023,-0.0014,0.0074,2048
327.53,0.0032,-0.0014,0.0114,2048
327.55,0.0029,-0.0014,0.0084,2048
327.58,0.0026,-0.0014,0.0092,2048
327.60,0.0020,-0.0014,0.0078,2048
327.62,0.0017,-0.0014,0.0071,2048
327.64,0.0024,-0.0014,0.0085,2048
327.66,0.0023,-0.0014,0.0097,2048
327.68,0.0019,-0.0014,0.0083,2048
327.70,0.0020,-0.0014,0.0073,2048
327.72,0.0022,-0.0014,0.0073,2048
327.74,0.0020,-0.0014,0.0075,2048
327.76,0.0028,-0.0014,0.0162,2048
327.78,0.0073,-0.0011,0.0146,2048
327.80,0.0030,-0.0014,0.0086,2048
327.82,0.0016,-0.0014,0.0072,2048
327.84,0.0024,-0.0014,0.0092,2048
327.86,0.0023,-0.0013,0.0088,2048
327.88,0.0021,-0.0014,0.0074,2048
327.90,0.0020,-0.0014,0.0078,2048
327.92,0.0022,-0.0014,0.0079,2048
327.95,0.0019,-0.0014,0.0075,2048
327.97,0.0028,-0.0014,0.0117,2048
327.99,0.0020,-0.0014,0.0069,2048
328.01,0.0022,-0.0014,0.0086,2048
328.03,0.0015,-0.0014,0.0074,2048
328.05,0.0021,-0.0014,0.0082,2048
328.07,0.0022,-0.0014,0.0082,2048
328.09,0.0022,-0.0014,0.0076,2048
328.11,0.0023,-0.0014,0.0079,2048
328.13,0.0023,-0.0014,0.0075,2048
328.15,0.0020,-0.0014,0.0089,2048
328.17,0.0016,-0.0014,0.0075,2048
328.19,0.0026,-0.0014,0.0093,2048
328.21,0.0025,-0.0014,0.0082,2048
328.23,0.0019,-0.0014,0.0086,2048
328.25,0.0021,-0.0014,0.0086,2048
328.27,0.0021,-0.0014,0.0075,2048
328.29,0.0019,-0.0014,0.0076,2048
328.31,0.0023,-0.0014,0.0086,2048
328.33,0.0026,-0.0014,0.0084,2048
328.35,0.0021,-0.0014,0.0090,2048
328.37,0.0016,-0.0014,0.0081,2048
328.39,0.0024,-0.0014,0.0086,2048
328.42,0.0032,-0.0014,0.0090,2048
328.44,0.0022,-0.0014,0.0085,2048
328.46,0.0022,-0.0013,0.0080,2048
328.48,0.0022,-0.0014,0.0086,2048
328.50,0.0019,-0.0014,0.0109,2048
328.52,0.0020,-0.0014,0.0081,2048
328.54,0.0027,-0.0014,0.0093,2048
328.56,0.0024,-0.0014,0.0086,2048
328.58,0.0015,-0.0014,0.0075,2048
328.60,0.0021,-0.0014,0.0079,2048
328.62,0.0020,-0.0014,0.0074,2048
328.64,0.0022,-0.0014,0.0088,2048
328.66,0.0024,-0.0014,0.0072,2048
328.68,0.0021,-0.0014,0.0087,1536
328.70,0.0021,-0.0014,0.0082,2560
328.72,0.0017,-0.0014,0.0076,2048
328.74,0.0031,-0.0014,0.0090,2048
328.76,0.0029,-0.0014,0.0084,2048
328.78,0.0018,-0.0014,0.0064,2048
328.80,0.0076,-0.0002,0.0176,2048
328.82,0.0030,-0.0014,0.0098,2048
328.84,0.0020,-0.0014,0.0086,2048
328.86,0.0024,-0.0014,0.0079,2048
328.89,0.0025,-0.0014,0.0090,2048
328.91,0.0021,-0.0014,0.0088,2048
328.93,0.0017,-0.0014,0.0076,2048
328.95,0.0023,-0.0014,0.0097,2048
328.97,0.0028,-0.0014,0.0097,2048
328.99,0.0016,-0.0014,0.0081,2048
329.01,0.0023,-0.0014,0.0075,2048
329.03,0.0021,-0.0014,0.0083,2048
329.05,0.0019,-0.0014,0.0078,2048
329.07,0.0021,-0.0014,0.0091,2048
329.09,0.0025,-0.0014,0.0086,2048
329.11,0.0025,-0.0014,0.0111,2048
329.13,0.0022,-0.0014,0.0082,2048
329.15,0.0023,-0.0014,0.0082,2048
329.17,0.0022,-0.0014,0.0081,2048
329.19,0.0018,-0.0014,0.0082,2048
329.21,0.0023,-0.0014,0.0076,2048
329.23,0.0024,-0.0014,0.0084,2048
329.25,0.0019,-0.0014,0.0078,2048
329.27,0.0019,-0.0014,0.0086,2048
329.30,0.0024,-0.0014,0.0091,2048
329.32,0.0021,-0.0014,0.0081,2048
329.34,0.0018,-0.0014,0.0074,2048
329.36,0.0024,-0.0014,0.0082,2048
329.38,0.0022,-0.0014,0.0075,2048
329.40,0.0019,-0.0014,0.0085,2048
329.42,0.0022,-0.0014,0.0082,2048
329.44,0.0024,-0.0014,0.0079,2048
329.46,0.0034,-0.0014,0.0112,2048
329.48,0.0027,-0.0014,0.0084,1536
329.50,0.0024,-0.0014,0.0086,2048
329.52,0.0022,-0.0014,0.0091,2560
329.54,0.0016,-0.0014,0.0066,2048
329.56,0.0024,-0.0014,0.0090,2048
329.58,0.0023,-0.0014,0.0097,2048
329.60,0.0019,-0.0014,0.0075,2048
329.62,0.0022,-0.0014,0.0078,2048
329.64,0.0022,-0.0014,0.0079,2048
329.66,0.0020,-0.0014,0.0079,2048
329.68,0.0019,-0.0014,0.0077,2048
329.70,0.0025,-0.0014,0.0086,2048
329.72,0.0023,-0.0014,0.0088,2048
329.75,0.0017,-0.0014,0.0103,2048
329.77,0.0022,-0.0014,0.0086,2048
329.79,0.0048,-0.0014,0.0168,2048
329.81,0.0050,-0.0013,0.0121,2048
329.83,0.0024,-0.0014,0.0080,2048
329.85,0.0024,-0.0014,0.0084,2048
329.87,0.0019,-0.0014,0.0103,2048
329.89,0.0018,-0.0014,0.0083,2048
329.91,0.0025,-0.0014,0.0088,2048
329.93,0.0024,-0.0014,0.0082,2048
329.95,0.0023,-0.0014,0.0142,2048
329.97,0.0023,-0.0014,0.0108,2048
329.99,0.0018,-0.0014,0.0077,2048
330.01,0.0019,-0.0014,0.0078,2048
330.03,0.0023,-0.0014,0.0078,2048
330.05,0.0025,-0.0014,0.0086,2048
330.07,0.0021,-0.0014,0.0101,2048
330.09,0.0016,-0.0014,0.0079,2048
330.11,0.0023,-0.0014,0.0089,2048
330.14,0.0023,-0.0014,0.0085,2048
330.16,0.0021,-0.0014,0.0083,2048
330.18,0.0021,-0.0014,0.0084,2048
330.20,0.0021,-0.0014,0.0070,2048
330.22,0.0018,-0.0014,0.0081,2048
330.24,0.0021,-0.0014,0.0089,2048
330.26,0.0026,-0.0014,0.0093,2048
330.28,0.0023,-0.0014,0.0088,2048
330.30,0.0016,-0.0014,0.0075,2048
330.32,0.0026,-0.0014,0.0112,2048
330.34,0.0035,-0.0013,0.0096,2048
330.36,0.0022,-0.0014,0.0078,2048
330.38,0.0025,-0.0014,0.0077,2048
330.40,0.0023,-0.0014,0.0090,2048
330.42,0.0020,-0.0014,0.0087,2048
330.44,0.0017,-0.0014,0.0084,2048
330.46,0.0026,-0.0014,0.0094,2048
330.48,0.0024,-0.0014,0.0100,2048
330.50,0.0018,-0.0014,0.0080,2048
330.53,0.0022,-0.0014,0.0093,2048
330.55,0.0020,-0.0014,0.0086,2048
330.57,0.0019,-0.0014,0.0075,2048
330.59,0.0024,-0.0014,0.0098,2048
330.61,0.0026,-0.0014,0.0089,2048
330.63,0.0021,-0.0014,0.0109,2048
330.65,0.0017,-0.0014,0.0067,2048
330.67,0.0022,-0.0014,0.0094,2048
330.69,0.0024,-0.0014,0.0085,2048
330.71,0.0020,-0.0014,0.0086,2048
330.73,0.0023,-0.0014,0.0087,2048
330.75,0.0022,-0.0014,0.0084,2048
330.77,0.0033,-0.0014,0.0185,2048
330.79,0.0058,-0.0014,0.0155,2048
330.81,0.0033,-0.0014,0.0101,2048
330.83,0.0022,-0.0014,0.0103,2048
330.85,0.0017,-0.0014,0.0076,2048
330.87,0.0022,-0.0014,0.0080,2048
330.89,0.0021,-0.0014,0.0077,2048
330.91,0.0019,-0.0014,0.0078,2048
330.93,0.0025,-0.0014,0.0078,2048
330.95,0.0033,-0.0014,0.0126,2048
330.97,0.0025,-0.0014,0.0113,2048
330.99,0.0022,-0.0014,0.0082,2048
331.01,0.0025,-0.0014,0.0086,2048
331.04,0.0023,-0.0014,0.0097,2048
331.06,0.0018,-0.0014,0.0064,2048
331.08,0.0023,-0.0014,0.0073,2048
331.10,0.0020,-0.0014,0.0082,1536
331.12,0.0021,-0.0014,0.0086,2048
331.14,0.0025,-0.0014,0.0085,2048
331.16,0.0021,-0.0014,0.0081,2048
331.18,0.0015,-0.0014,0.0072,2048
331.20,0.0024,-0.0014,0.0086,2048
331.22,0.0023,-0.0014,0.0093,2048
331.24,0.0019,-0.0014,0.0078,2048
331.26,0.0022,-0.0014,0.0070,2048
331.28,0.0022,-0.0014,0.0076,2048
331.30,0.0020,-0.0014,0.0087,2048
331.32,0.0019,-0.0014,0.0079,2048
331.34,0.0024,-0.0014,0.0095,2048
331.36,0.0022,-0.0014,0.0087,2048
331.38,0.0017,-0.0014,0.0076,2048
331.40,0.0023,-0.0014,0.0090,2048
331.42,0.0023,-0.0014,0.0078,2048
331.44,0.0019,-0.0014,0.0076,2048
331.46,0.0021,-0.0014,0.0082,2048
331.48,0.0024,-0.0014,0.0085,2048
331.51,0.0020,-0.0014,0.0090,2048
331.53,0.0018,-0.0014,0.0068,2048
331.55,0.0024,-0.0014,0.0082,2048
331.57,0.0021,-0.0014,0.0085,2048
331.59,0.0018,-0.0014,0.0089,2048
331.61,0.0022,-0.0014,0.0074,2048
331.63,0.0023,-0.0014,0.0081,2048
331.65,0.0021,-0.0014,0.0086,2560
331.67,0.0018,-0.0014,0.0076,2048
331.69,0.0023,-0.0014,0.0083,1536
331.71,0.0021,-0.0014,0.0085,2048
331.73,0.0018,-0.0014,0.0079,2048
331.75,0.0073,-0.0013,0.0171,2048
331.77,0.0031,-0.0014,0.0101,2048
331.79,0.0018,-0.0014,0.0081,2048
331.81,0.0023,-0.0014,0.0076,2048
331.83,0.0042,-0.0013,0.0108,2048
331.85,0.0024,-0.0014,0.0087,2048
331.87,0.0020,-0.0014,0.0070,2048
331.89,0.0021,-0.0014,0.0078,2048
331.91,0.0021,-0.0014,0.0076,2048
331.93,0.0018,-0.0014,0.0088,2048
331.96,0.0033,-0.0013,0.0083,2048
331.98,0.0021,-0.0014,0.0073,2048
332.00,0.0015,-0.0014,0.0094,2048
332.02,0.0020,-0.0014,0.0094,2048
332.04,0.0023,-0.0014,0.0088,2048
332.06,0.0022,-0.0014,0.0083,2048
332.08,0.0021,-0.0014,0.0068,2048
332.10,0.0022,-0.0014,0.0094,2048
332.12,0.0020,-0.0014,0.0077,2048
332.14,0.0015,-0.0014,0.0068,2048
332.16,0.0019,-0.0014,0.0089,2048
332.18,0.0027,-0.0014,0.0111,2560
332.20,0.0026,-0.0014,0.0094,2048
332.22,0.0017,-0.0014,0.0080,2048
332.24,0.0022,-0.0014,0.0075,2048
332.26,0.0020,-0.0014,0.0076,2048
332.28,0.0020,-0.0014,0.0068,1536
332.30,0.0026,-0.0014,0.0083,2048
332.32,0.0021,-0.0014,0.0093,2048
332.34,0.0015,-0.0014,0.0090,2048
332.37,0.0023,-0.0014,0.0096,2048
332.39,0.0025,-0.0014,0.0090,2048
332.41,0.0021,-0.0014,0.0080,2048
332.43,0.0020,-0.0014,0.0070,2048
332.45,0.0021,-0.0014,0.0073,2048
332.47,0.0018,-0.0014,0.0071,2048
332.49,0.0020,-0.0014,0.0081,2048
332.51,0.0027,-0.0014,0.0093,2048
332.53,0.0022,-0.0014,0.0098,2560
332.55,0.0022,-0.0014,0.0092,2048
332.57,0.0017,-0.0014,0.0079,2048
332.59,0.0021,-0.0014,0.0081,2048
332.61,0.0021,-0.0014,0.0075,2048
332.63,0.0020,-0.0014,0.0079,2048
332.65,0.0029,-0.0013,0.0085,2048
332.67,0.0028,-0.0014,0.0086,2048
332.69,0.0019,-0.0014,0.0099,2048
332.71,0.0065,-0.0011,0.0173,2048
332.73,0.0036,-0.0014,0.0112,2048
332.75,0.0023,-0.0014,0.0088,1536
332.77,0.0021,-0.0014,0.0078,2048
332.80,0.0020,-0.0014,0.0077,2048
332.82,0.0020,-0.0014,0.0070,2048
332.84,0.0022,-0.0014,0.0082,2048
332.86,0.0026,-0.0014,0.0086,2048
332.88,0.0021,-0.0014,0.0106,2048
332.90,0.0015,-0.0014,0.0065,2048
332.92,0.0023,-0.0014,0.0088,2048
332.94,0.0024,-0.0014,0.0087,2048
332.96,0.0031,-0.0014,0.0104,2048
332.98,0.0021,-0.0014,0.0085,2048
333.00,0.0029,-0.0014,0.0086,2048
333.02,0.0020,-0.0014,0.0079,2048
333.04,0.0020,-0.0014,0.0092,2048
333.06,0.0027,-0.0014,0.0095,2048
333.08,0.0023,-0.0014,0.0093,2048
333.10,0.0015,-0.0014,0.0064,2048
333.12,0.0022,-0.0014,0.0082,2048
333.14,0.0022,-0.0014,0.0073,2048
333.16,0.0021,-0.0014,0.0077,2048
333.18,0.0022,-0.0014,0.0071,2048
333.20,0.0024,-0.0014,0.0088,2048
333.22,0.0019,-0.0014,0.0086,2048
333.24,0.0019,-0.0014,0.0079,2048
333.26,0.0024,-0.0014,0.0089,2048
333.28,0.0023,-0.0014,0.0088,2048
333.30,0.0018,-0.0014,0.0088,2048
333.33,0.0022,-0.0014,0.0075,2048
