device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
275710,239427.0,731450.0,9881171.0,-1105778.0,373386.0,1044523.0,22120000.0,52354000.0,100290000.0,right
275720,694339.0,1035523.0,10011659.0,-1471707.0,-305207.0,1247462.0,22120000.0,52354000.0,100290000.0,right
275730,-778139.0,-628497.0,10017645.0,-1662395.0,-624796.0,1245864.0,22120000.0,52354000.0,100290000.0,right
275740,189147.0,454912.0,10065530.0,-1747086.0,-520930.0,985399.0,22120000.0,52354000.0,100290000.0,right
275750,-141262.0,-336395.0,10465374.0,-1702344.0,-458077.0,989128.0,22120000.0,52354000.0,100290000.0,right
275760,-1715497.0,-2442160.0,9906311.0,-1151053.0,-609882.0,1127616.0,22120000.0,52354000.0,100290000.0,right
275770,-140065.0,386675.0,10326506.0,-2404374.0,-2132724.0,878337.0,22120000.0,52354000.0,100290000.0,right
275780,-339987.0,-855953.0,9659701.0,-1223493.0,-713216.0,820278.0,22120000.0,52354000.0,100290000.0,right
275790,-93376.0,-1051086.0,9972154.0,-67646.0,256736.0,1131877.0,22120000.0,52354000.0,100290000.0,right
275800,336395.0,-550683.0,10465374.0,-263660.0,100137.0,1022684.0,22120000.0,52354000.0,100290000.0,right
275810,-142459.0,-1495224.0,10160104.0,-62319.0,591239.0,895381.0,22120000.0,52354000.0,100290000.0,right
275820,332804.0,-662016.0,9938634.0,-213591.0,632253.0,743577.0,22120000.0,52354000.0,100290000.0,right
275830,10774.0,-488432.0,10021236.0,-207732.0,655690.0,760089.0,22120000.0,52354000.0,100290000.0,right
275840,-38308.0,-577020.0,9785400.0,-368592.0,570999.0,722271.0,22120000.0,52354000.0,100290000.0,right
275850,-256187.0,-505191.0,9780612.0,-269520.0,766480.0,620002.0,22120000.0,52354000.0,100290000.0,right
275861,-338789.0,10774.0,9703995.0,153935.0,868216.0,516668.0,22120000.0,52354000.0,100290000.0,right
275871,-849967.0,-694339.0,10321718.0,307870.0,762752.0,455414.0,22120000.0,52354000.0,100290000.0,right
275881,-705113.0,-1234248.0,9690826.0,177371.0,355809.0,275379.0,22120000.0,52354000.0,100290000.0,right
275891,-560260.0,-1331216.0,9899128.0,324915.0,394159.0,235963.0,22120000.0,52354000.0,100290000.0,right
275901,-259778.0,-742225.0,9856031.0,148076.0,108660.0,198145.0,22120000.0,52354000.0,100290000.0,right
275911,-424983.0,-605751.0,9888354.0,113454.0,87886.0,207732.0,22120000.0,52354000.0,100290000.0,right
275921,-323227.0,-671594.0,9817723.0,47405.0,10652.0,216255.0,22120000.0,52354000.0,100290000.0,right
275931,-262173.0,-530331.0,9814132.0,-114519.0,-116649.0,180567.0,22120000.0,52354000.0,100290000.0,right
275941,-287312.0,-365126.0,9829694.0,-115052.0,-124639.0,118247.0,22120000.0,52354000.0,100290000.0,right
275951,-390266.0,-407026.0,9921874.0,-278042.0,-183763.0,-41546.0,22120000.0,52354000.0,100290000.0,right
275961,-268158.0,-524346.0,9669278.0,-457012.0,-366462.0,-151804.0,22120000.0,52354000.0,100290000.0,right
275971,-463292.0,-539908.0,9539987.0,-475122.0,-537974.0,-136890.0,22120000.0,52354000.0,100290000.0,right
275981,-729056.0,-571034.0,9045569.0,-650363.0,-797907.0,-86289.0,22120000.0,52354000.0,100290000.0,right
275991,-148445.0,-2159635.0,10619805.0,-1765729.0,-1351861.0,15979.0,22120000.0,52354000.0,100290000.0,right
276001,-489629.0,-622511.0,11004086.0,-91082.0,-596033.0,27697.0,22120000.0,52354000.0,100290000.0,right
276011,-265764.0,-1067846.0,9842863.0,302011.0,10652.0,-208798.0,22120000.0,52354000.0,100290000.0,right
276021,-26337.0,-839193.0,9811737.0,174708.0,-202406.0,-189622.0,22120000.0,52354000.0,100290000.0,right
276031,-167599.0,-1553884.0,11006480.0,363266.0,-384039.0,-25034.0,22120000.0,52354000.0,100290000.0,right
276041,587794.0,-664411.0,10028419.0,-249812.0,210928.0,-710020.0,22120000.0,52354000.0,100290000.0,right
276051,-161613.0,-1482056.0,9839271.0,-290293.0,250344.0,-319056.0,22120000.0,52354000.0,100290000.0,right
276061,-703916.0,-1771763.0,9616604.0,-91615.0,104399.0,-638645.0,22120000.0,52354000.0,100290000.0,right
276071,725465.0,-14365.0,10490514.0,347286.0,-277509.0,-646635.0,22120000.0,52354000.0,100290000.0,right
276081,-790110.0,-1361145.0,9554353.0,-368592.0,272183.0,-233832.0,22120000.0,52354000.0,100290000.0,right
276091,-359141.0,-2079427.0,9990111.0,-19707.0,10120.0,-733456.0,22120000.0,52354000.0,100290000.0,right
276101,913415.0,-373506.0,10586285.0,283901.0,-215722.0,-782993.0,22120000.0,52354000.0,100290000.0,right
276111,-86193.0,-1213897.0,9112609.0,-185894.0,139021.0,-291891.0,22120000.0,52354000.0,100290000.0,right
276121,-208301.0,-1527547.0,10508471.0,83625.0,-41013.0,-361135.0,22120000.0,52354000.0,100290000.0,right
276131,559063.0,-480052.0,9954197.0,-51134.0,13848.0,-593902.0,22120000.0,52354000.0,100290000.0,right
276141,-339987.0,-1069043.0,9929057.0,-10652.0,19707.0,-163523.0,22120000.0,52354000.0,100290000.0,right
