device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
120733,34716.0,-13168.0,10002082.0,0.0,-3728.0,-1065.0,21350000.0,55298000.0,100286000.0,idle
120743,33519.0,-21548.0,10004476.0,0.0,-3728.0,-3195.0,21350000.0,55298000.0,100286000.0,idle
120753,25139.0,2394.0,9999688.0,-1597.0,-3728.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120763,35914.0,-21548.0,10012856.0,-532.0,-5326.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120773,37111.0,1197.0,10012856.0,0.0,-3195.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120783,45491.0,9577.0,9978139.0,-1597.0,-2663.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120793,22745.0,1197.0,9963774.0,-532.0,-4261.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120803,20351.0,1197.0,9972154.0,0.0,-4261.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120813,27534.0,-7182.0,10017645.0,532.0,-5326.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120923,35914.0,-16759.0,10017645.0,0.0,-4261.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120933,44294.0,-5985.0,10020039.0,1065.0,-4261.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120943,22745.0,-5985.0,9987717.0,0.0,-4261.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120953,23942.0,-4788.0,9974548.0,-532.0,-3728.0,-3195.0,21350000.0,55298000.0,100286000.0,idle
120963,39505.0,-3591.0,10002082.0,0.0,-3728.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120973,35914.0,-2394.0,9996096.0,532.0,-2663.0,-1065.0,21350000.0,55298000.0,100286000.0,idle
120983,34716.0,4788.0,9990111.0,1597.0,-3728.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120993,25139.0,1197.0,9992505.0,0.0,-4261.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
121003,31125.0,-10774.0,9986519.0,1065.0,-4261.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
121013,17957.0,-4788.0,9975745.0,0.0,-4793.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
121023,44294.0,0.0,9998491.0,532.0,-4793.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
121033,37111.0,8379.0,10020039.0,-1065.0,-4793.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
121043,29928.0,0.0,10000885.0,-1065.0,-3728.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
121053,34716.0,-7182.0,9996096.0,-532.0,-2663.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
121063,20351.0,-1197.0,9975745.0,-532.0,-2130.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
121073,23942.0,-5985.0,9987717.0,1065.0,-3728.0,-3195.0,21350000.0,55298000.0,100286000.0,idle
121163,40702.0,5985.0,10041588.0,0.0,-3195.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
121173,27534.0,-2394.0,9975745.0,-1065.0,-1065.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
121183,29928.0,1197.0,9948211.0,-1597.0,-2130.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
121194,8379.0,-1197.0,9967365.0,-1065.0,-4261.0,-3195.0,21350000.0,55298000.0,100286000.0,idle
121203,20351.0,-16759.0,10017645.0,1065.0,-4261.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121214,33519.0,-13168.0,10012856.0,1065.0,-2663.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121224,41899.0,11971.0,9993702.0,532.0,-4261.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121234,3591.0,2394.0,9980534.0,532.0,-4261.0,-4261.0,21340000.0,55323000.0,100278000.0,idle
121244,21548.0,-4788.0,9996096.0,532.0,-3195.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121254,44294.0,-1197.0,10016448.0,1597.0,-4793.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121264,10774.0,-4788.0,10032011.0,1065.0,-4261.0,-2663.0,21340000.0,55323000.0,100278000.0,idle
121274,20351.0,-8379.0,10008068.0,-1065.0,-2130.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121284,34716.0,-1197.0,9984125.0,0.0,-2663.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121294,34716.0,-1197.0,9984125.0,0.0,-2663.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121304,35914.0,10774.0,9998491.0,532.0,-3728.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121314,32322.0,13168.0,9976942.0,0.0,-2663.0,-1065.0,21340000.0,55323000.0,100278000.0,idle
121324,33519.0,-8379.0,9982928.0,-2130.0,-4261.0,-1597.0,21340000.0,55323000.0,100278000.0,idle
121334,31125.0,-13168.0,10014054.0,0.0,-3728.0,-2130.0,21340000.0,55323000.0,100278000.0,idle
121344,23942.0,-9577.0,9985322.0,532.0,-4793.0,-3195.0,21340000.0,55323000.0,100278000.0,idle
